,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,CLASS NAME
20794,20794,./../all_10_species/,XC1957 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,47.647354166666666,0,3.0,3.0,48000,Tolmomyias sulphurescens,0.7836928367614746,Yellow-olive Flatbill
20807,20807,./../all_10_species/,XC1957 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,47.647354166666666,0,42.0,3.0,48000,Tolmomyias sulphurescens,0.7989883422851562,Yellow-olive Flatbill
20824,20824,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,0.0,3.0,48000,Ramphastos tucanus,0.9993791580200196,White-throated Toucan
20825,20825,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,3.0,3.0,48000,Ramphastos tucanus,0.9958708882331848,White-throated Toucan
20826,20826,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,6.0,3.0,48000,Ramphastos tucanus,0.9980079531669616,White-throated Toucan
20827,20827,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,9.0,3.0,48000,Ramphastos tucanus,0.9915090799331664,White-throated Toucan
20828,20828,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,12.0,3.0,48000,Ramphastos tucanus,0.974451184272766,White-throated Toucan
20829,20829,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,15.0,3.0,48000,Ramphastos tucanus,0.9874064326286316,White-throated Toucan
20830,20830,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,18.0,3.0,48000,Ramphastos tucanus,0.9987554550170898,White-throated Toucan
20831,20831,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,21.0,3.0,48000,Ramphastos tucanus,0.996591091156006,White-throated Toucan
20832,20832,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,24.0,3.0,48000,Ramphastos tucanus,0.9997897744178772,White-throated Toucan
20833,20833,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,27.0,3.0,48000,Ramphastos tucanus,0.9995644688606262,White-throated Toucan
20834,20834,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,30.0,3.0,48000,Ramphastos tucanus,0.9853522181510924,White-throated Toucan
20835,20835,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,33.0,3.0,48000,Ramphastos tucanus,0.9981117248535156,White-throated Toucan
20836,20836,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,36.0,3.0,48000,Ramphastos tucanus,0.99189430475235,White-throated Toucan
20837,20837,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,39.0,3.0,48000,Ramphastos tucanus,0.998327910900116,White-throated Toucan
20838,20838,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,42.0,3.0,48000,Ramphastos tucanus,0.9755674600601196,White-throated Toucan
20839,20839,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,45.0,3.0,48000,Ramphastos tucanus,0.9990610480308532,White-throated Toucan
20840,20840,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,48.0,3.0,48000,Ramphastos tucanus,0.996551275253296,White-throated Toucan
20841,20841,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,51.0,3.0,48000,Ramphastos tucanus,0.9944382905960084,White-throated Toucan
20842,20842,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,54.0,3.0,48000,Ramphastos tucanus,0.9972309470176696,White-throated Toucan
20843,20843,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,57.0,3.0,48000,Ramphastos tucanus,0.9993177652359008,White-throated Toucan
20844,20844,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,60.0,3.0,48000,Ramphastos tucanus,0.995524287223816,White-throated Toucan
20845,20845,./../all_10_species/,XC671096 - White-throated Toucan - Ramphastos tucanus.mp3,66.95720833333333,0,63.0,3.0,48000,Ramphastos tucanus,0.9963690042495728,White-throated Toucan
20846,20846,./../all_10_species/,XC302286 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,18.768979166666668,0,0.0,3.0,48000,Zonotrichia capensis,0.5593610405921936,Rufous-collared Sparrow
20848,20848,./../all_10_species/,XC302286 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,18.768979166666668,0,6.0,3.0,48000,Zonotrichia capensis,0.6977624893188477,Rufous-collared Sparrow
20849,20849,./../all_10_species/,XC302286 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,18.768979166666668,0,9.0,3.0,48000,Zonotrichia capensis,0.620177686214447,Rufous-collared Sparrow
20850,20850,./../all_10_species/,XC302286 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,18.768979166666668,0,12.0,3.0,48000,Zonotrichia capensis,0.5554473996162415,Rufous-collared Sparrow
20851,20851,./../all_10_species/,XC302286 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,18.768979166666668,0,15.0,3.0,48000,Zonotrichia capensis,0.6184505820274353,Rufous-collared Sparrow
20856,20856,./../all_10_species/,XC231772 - Green-backed Trogon - Trogon viridis.mp3,55.05891666666667,0,12.0,3.0,48000,Trogon viridis,0.6759117245674133,Green-backed Trogon
20873,20873,./../all_10_species/,XC6007 - Green-backed Trogon - Trogon viridis viridis.mp3,17.2930625,0,9.0,3.0,48000,Trogon viridis,0.7468111515045166,Green-backed Trogon
20876,20876,./../all_10_species/,XC64376 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,5.5708125,0,0.0,3.0,48000,Xiphorhynchus guttatus,0.917081654071808,Buff-throated Woodcreeper
20877,20877,./../all_10_species/,XC64376 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,5.5708125,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.9142020344734192,Buff-throated Woodcreeper
20881,20881,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,9.0,3.0,48000,Microcerculus marginatus,0.8173797130584717,Southern Nightingale-Wren
20882,20882,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,12.0,3.0,48000,Microcerculus marginatus,0.7390246391296387,Southern Nightingale-Wren
20883,20883,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,15.0,3.0,48000,Microcerculus marginatus,0.7283098101615906,Southern Nightingale-Wren
20885,20885,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,21.0,3.0,48000,Microcerculus marginatus,0.8233366012573242,Southern Nightingale-Wren
20887,20887,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,27.0,3.0,48000,Microcerculus marginatus,0.9515312314033508,Southern Nightingale-Wren
20888,20888,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,30.0,3.0,48000,Microcerculus marginatus,0.8334988951683044,Southern Nightingale-Wren
20890,20890,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,36.0,3.0,48000,Microcerculus marginatus,0.5183702707290649,Southern Nightingale-Wren
20891,20891,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,39.0,3.0,48000,Microcerculus marginatus,0.7315844297409058,Southern Nightingale-Wren
20892,20892,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,42.0,3.0,48000,Microcerculus marginatus,0.5884265899658203,Southern Nightingale-Wren
20902,20902,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,72.0,3.0,48000,Microcerculus marginatus,0.6943640112876892,Southern Nightingale-Wren
20905,20905,./../all_10_species/,XC316128 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,139.10647916666667,0,81.0,3.0,48000,Microcerculus marginatus,0.5477765798568726,Southern Nightingale-Wren
20939,20939,./../all_10_species/,XC2279 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,10.736333333333333,0,0.0,3.0,48000,Xiphorhynchus guttatus,0.9697335362434388,Buff-throated Woodcreeper
20940,20940,./../all_10_species/,XC2279 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,10.736333333333333,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.8050687909126282,Buff-throated Woodcreeper
20941,20941,./../all_10_species/,XC2279 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,10.736333333333333,0,6.0,3.0,48000,Xiphorhynchus guttatus,0.9281088709831238,Buff-throated Woodcreeper
20942,20942,./../all_10_species/,XC2279 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,10.736333333333333,0,9.0,3.0,48000,Xiphorhynchus guttatus,0.8939168453216553,Buff-throated Woodcreeper
20952,20952,./../all_10_species/,XC231771 - Green-backed Trogon - Trogon viridis.mp3,52.86866666666667,0,6.0,3.0,48000,Trogon viridis,0.6382395029067993,Green-backed Trogon
20957,20957,./../all_10_species/,XC231771 - Green-backed Trogon - Trogon viridis.mp3,52.86866666666667,0,21.0,3.0,48000,Trogon viridis,0.647643506526947,Green-backed Trogon
20960,20960,./../all_10_species/,XC231771 - Green-backed Trogon - Trogon viridis.mp3,52.86866666666667,0,30.0,3.0,48000,Trogon viridis,0.5085187554359436,Green-backed Trogon
20977,20977,./../all_10_species/,XC190503 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,109.94939583333333,0,27.0,3.0,48000,Microcerculus marginatus,0.5594964027404785,Southern Nightingale-Wren
20999,20999,./../all_10_species/,XC190503 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,109.94939583333333,0,93.0,3.0,48000,Microcerculus marginatus,0.6877826452255249,Southern Nightingale-Wren
21005,21005,./../all_10_species/,XC597579 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,16.1698125,0,0.0,3.0,48000,Zonotrichia capensis,0.6364169716835022,Rufous-collared Sparrow
21006,21006,./../all_10_species/,XC597579 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,16.1698125,0,3.0,3.0,48000,Zonotrichia capensis,0.5265295505523682,Rufous-collared Sparrow
21009,21009,./../all_10_species/,XC597579 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,16.1698125,0,12.0,3.0,48000,Zonotrichia capensis,0.7754461169242859,Rufous-collared Sparrow
21012,21012,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,6.0,3.0,48000,Tolmomyias sulphurescens,0.9014822840690612,Yellow-olive Flatbill
21013,21013,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,9.0,3.0,48000,Tolmomyias sulphurescens,0.832242488861084,Yellow-olive Flatbill
21014,21014,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,12.0,3.0,48000,Tolmomyias sulphurescens,0.6764286756515503,Yellow-olive Flatbill
21015,21015,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,15.0,3.0,48000,Tolmomyias sulphurescens,0.7695786356925964,Yellow-olive Flatbill
21019,21019,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,27.0,3.0,48000,Tolmomyias sulphurescens,0.888359785079956,Yellow-olive Flatbill
21020,21020,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,30.0,3.0,48000,Tolmomyias sulphurescens,0.6106011271476746,Yellow-olive Flatbill
21025,21025,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,45.0,3.0,48000,Tolmomyias sulphurescens,0.6025627851486206,Yellow-olive Flatbill
21027,21027,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,51.0,3.0,48000,Tolmomyias sulphurescens,0.7144839763641357,Yellow-olive Flatbill
21032,21032,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,66.0,3.0,48000,Tolmomyias sulphurescens,0.5470091104507446,Yellow-olive Flatbill
21037,21037,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,81.0,3.0,48000,Tolmomyias sulphurescens,0.5518393516540527,Yellow-olive Flatbill
21042,21042,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,96.0,3.0,48000,Tolmomyias sulphurescens,0.5521783828735352,Yellow-olive Flatbill
21048,21048,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,114.0,3.0,48000,Tolmomyias sulphurescens,0.6553122997283936,Yellow-olive Flatbill
21057,21057,./../all_10_species/,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,145.86777083333334,0,141.0,3.0,48000,Tolmomyias sulphurescens,0.586770236492157,Yellow-olive Flatbill
21060,21060,./../all_10_species/,XC122329 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,58.704,0,3.0,3.0,48000,Microcerculus marginatus,0.5929743051528931,Southern Nightingale-Wren
21061,21061,./../all_10_species/,XC122329 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,58.704,0,6.0,3.0,48000,Microcerculus marginatus,0.9643090963363647,Southern Nightingale-Wren
21063,21063,./../all_10_species/,XC122329 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,58.704,0,12.0,3.0,48000,Microcerculus marginatus,0.7404040098190308,Southern Nightingale-Wren
21064,21064,./../all_10_species/,XC122329 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,58.704,0,15.0,3.0,48000,Microcerculus marginatus,0.5361681580543518,Southern Nightingale-Wren
21067,21067,./../all_10_species/,XC122329 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,58.704,0,24.0,3.0,48000,Microcerculus marginatus,0.8658954501152039,Southern Nightingale-Wren
21071,21071,./../all_10_species/,XC122329 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,58.704,0,36.0,3.0,48000,Microcerculus marginatus,0.6011307835578918,Southern Nightingale-Wren
21072,21072,./../all_10_species/,XC122329 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,58.704,0,39.0,3.0,48000,Microcerculus marginatus,0.667401134967804,Southern Nightingale-Wren
21080,21080,./../all_10_species/,XC47279 - Green-backed Trogon - Trogon viridis viridis.mp3,13.4791875,0,0.0,3.0,48000,Trogon viridis,0.8739990592002869,Green-backed Trogon
21081,21081,./../all_10_species/,XC47279 - Green-backed Trogon - Trogon viridis viridis.mp3,13.4791875,0,3.0,3.0,48000,Trogon viridis,0.7660210728645325,Green-backed Trogon
21082,21082,./../all_10_species/,XC47279 - Green-backed Trogon - Trogon viridis viridis.mp3,13.4791875,0,6.0,3.0,48000,Trogon viridis,0.7261114716529846,Green-backed Trogon
21083,21083,./../all_10_species/,XC47279 - Green-backed Trogon - Trogon viridis viridis.mp3,13.4791875,0,9.0,3.0,48000,Trogon viridis,0.5347299575805664,Green-backed Trogon
21085,21085,./../all_10_species/,XC128382 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,51.312,0,3.0,3.0,48000,Microcerculus marginatus,0.9597448706626892,Southern Nightingale-Wren
21086,21086,./../all_10_species/,XC128382 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,51.312,0,6.0,3.0,48000,Microcerculus marginatus,0.8156129717826843,Southern Nightingale-Wren
21087,21087,./../all_10_species/,XC128382 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,51.312,0,9.0,3.0,48000,Microcerculus marginatus,0.6909314393997192,Southern Nightingale-Wren
21088,21088,./../all_10_species/,XC128382 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,51.312,0,12.0,3.0,48000,Microcerculus marginatus,0.6505008339881897,Southern Nightingale-Wren
21094,21094,./../all_10_species/,XC128382 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,51.312,0,30.0,3.0,48000,Microcerculus marginatus,0.7763462066650391,Southern Nightingale-Wren
21096,21096,./../all_10_species/,XC128382 - Southern Nightingale-Wren - Microcerculus marginatus.mp3,51.312,0,36.0,3.0,48000,Microcerculus marginatus,0.6654064059257507,Southern Nightingale-Wren
21101,21101,./../all_10_species/,XC251160 - Slate-throated Whitestart - Myioborus miniatus verticalis.mp3,15.41225,0,0.0,3.0,48000,Myioborus miniatus,0.5503309369087219,Slate-throated Whitestart
21102,21102,./../all_10_species/,XC251160 - Slate-throated Whitestart - Myioborus miniatus verticalis.mp3,15.41225,0,3.0,3.0,48000,Myioborus miniatus,0.6193601489067078,Slate-throated Whitestart
21104,21104,./../all_10_species/,XC251160 - Slate-throated Whitestart - Myioborus miniatus verticalis.mp3,15.41225,0,9.0,3.0,48000,Myioborus miniatus,0.8370717167854309,Slate-throated Whitestart
21112,21112,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,18.0,3.0,48000,Myioborus miniatus,0.9352881908416748,Slate-throated Whitestart
21114,21114,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,24.0,3.0,48000,Myioborus miniatus,0.729134738445282,Slate-throated Whitestart
21115,21115,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,27.0,3.0,48000,Myioborus miniatus,0.8808681964874268,Slate-throated Whitestart
21117,21117,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,33.0,3.0,48000,Myioborus miniatus,0.6689413785934448,Slate-throated Whitestart
21118,21118,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,36.0,3.0,48000,Myioborus miniatus,0.534884512424469,Slate-throated Whitestart
21122,21122,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,48.0,3.0,48000,Myioborus miniatus,0.8025085926055908,Slate-throated Whitestart
21123,21123,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,51.0,3.0,48000,Myioborus miniatus,0.7940794229507446,Slate-throated Whitestart
21124,21124,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,54.0,3.0,48000,Myioborus miniatus,0.661768913269043,Slate-throated Whitestart
21127,21127,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,63.0,3.0,48000,Myioborus miniatus,0.8889786601066589,Slate-throated Whitestart
21129,21129,./../all_10_species/,XC130757 - Slate-throated Whitestart - Myioborus miniatus.mp3,82.55091666666667,0,69.0,3.0,48000,Myioborus miniatus,0.8322255611419678,Slate-throated Whitestart
